Oligo_ID	Symbol v12
hHC013995	LOC348021
hHC013996	LOC349236
hHR013997	IKBKB
hHC013998	IL18
hHC013999	FLJ30851
hHR014000	KCNJ14
hHC014001	KLK1
hHR014002	LOC387789
hHR014003	LOC387826
hHR014004	LOC387873
hHR014005	LOC387943
hHC014006	FLJ45455
hHR014007	LOC389085
hHR014008	LOC389089
hHR014009	LOC389290
hHR014010	RP1-303F19.1
hHR014011	LOC389442
hHR014012	OR9G1
hHR014013	KA35
hHR014014	LAMC2
hHR014015	LOC392222
hHR014016	LOC392670
hHR014017	LOC399763
hHR014018	LOC400607
hHR014019	LOC401296
hHR014020	LOC402184
hHC014021	LTBP2
hHC014022	MAP1A
hHR014023	MAP6
hHC014024	MMP10
hHC014025	ASGR2
hHC014026	MPO
hHC014027	MPZ
hHR014028	LOC440339
hHR014029	LOC440507
hHR014030	FLJ42875
hHR014031	LOC440755
hHR014032	LOC440770
hHR014033	LOC440791
hHR014034	LOC440868
hHR014035	LOC441027
hHR014036	LOC441214
hHR014037	LOC441249
hHR014038	LOC441450
hHR014039	LOC441655
hHR014040	LOC441864
hHR014041	LOC441922
hHR014042	LOC441931
hHR014043	LOC441999
hHR014044	LOC442175
hHR014045	LOC442575
hHR014046	LOC442602
hHC014047	MTF1
hHC014048	NDUFS3
hHC014049	NOL1
hHC014050	PI15
hHC014051	CYB5R4
hHC014052	PCSK5
hHC014053	TLR7
hHC014054	FKBP11
hHC014055	TXNDC3
hHR014056	ZBTB7A
hHC014057	PDE1C
hHC014058	LCMT1
hHC014059	FAM49B
hHC014060	PER1
hHC014061	ATP6V1A
hHC014062	PIK3C2B
hHC014063	PIP
hHC014064	KRT20
hHC014065	MNAB
hHC014066	LRRC49
hHC014067	C12orf35
hHC014068	BANK1
hHR014069	FLJ20758
hHC014070	TRMT12
hHC014071	C14orf102
hHC014072	PPP1R7
hHC014073	FIGN
hHC014074	SLC25A36
hHC014075	TRIM62
hHC014076	FBXW7
hHR014077	CYorf14
hHR014078	C8orf39
hHC014079	DNAH3
hHC014080	NGLY1
hHC014081	TRERF1
hHC014082	C1orf183
hHC014083	PSMA3
hHC014084	MDM1
hHC014085	C7orf36
hHC014086	PSMD1
hHC014087	SLC17A6
hHC014088	DOLPP1
hHC014089	NPAL3
hHC014090	HSCARG
hHC014091	RHBDD2
hHC014092	AARSL
hHC014093	KIAA1545
hHC014094	G6PC2
hHC014095	C6orf115
hHC014096	ACE2
hHC014097	UBL5
hHC014098	BCL9
hHC014099	CCL7
hHR014100	CCL15
hHC014101	FLJ23588
hHC014102	ZSWIM4
hHC014103	BMP6
hHC014104	SLC12A3
hHC014105	RASL11B
hHC014106	SON
hHC014107	BPI
hHC014108	STXBP3
hHR014109	TAF4B
hHR014110	TRD@
hHC014111	LAT2
hHC014112	XRCC3
hHC014113	ZFP36
hHC014114	ZNF6
hHC014115	ZNF74
hHC014116	ZNF193
hHR014117	MALL
hHC014118	C8orf51
hHR014119	MGC5566
hHC014120	MGC2749
hHC014121	TMEM38A
hHR014122	MGC11266
hHC014123	MGC11266
hHC014124	ZFAND1
hHC014125	TMC7
hHC014126	FLJ23577
hHC014127	FLJ12700
hHR014128	FLJ14327
hHR014129	C15orf28
hHR014130	NR4A3
hHC014131	COLEC12
hHC014132	ACOX3
hHC014133	ADPGK
hHC014134	BCL2L12
hHR014135	C20orf57
hHC014136	SLC41A2
hHC014137	CPLX2
hHC014138	LZIC
hHC014139	FKBP6
hHR014140	BEX2
hHC014141	NFATC2IP
hHC014142	C8orf76
hHC014143	ZCRB1
hHC014144	SOCS1
hHC014145	SNX3
hHC014146	SYNGAP1
hHC014147	TAX1BP1
hHC014148	BSN
hHC014149	TAF1C
hHR014150	ZNF486
hHC014151	CD1A
hHC014152	MGC32020
hHC014153	CD3G
hHR014154	C14orf46
hHC014155	WDR20
hHC014156	CD14
hHC014157	LINCR
hHC014158	EFTUD2
hHC014159	C3orf50
hHR014160	RAB9P1
hHC014161	CD86
hHC014162	GNG8
hHC014163	PTGES
hHC014164	IER2
hHC014165	DDX46
hHR014166	DENND4B
hHR014167	DNAJB6
hHC014168	EDIL3
hHC014169	COL4A3BP
hHC014170	SFRS14
hHC014171	ATP6AP2
hHC014172	TETRAN
hHC014173	IRX5
hHC014174	ADAR
hHC014175	SCGN
hHC014176	CENPE
hHC014177	YME1L1
hHR014178	STAG3
hHC014179	PROKR1
hHC014180	ADAM29
hHC014181	CD160
hHC014182	CHGA
hHC014183	IL1RAPL1
hHR014184	STRAP
hHC014185	PADI2
hHR014186	NXPH2
hHC014187	DOC1
hHC014188	MGC16028
hHC014189	C14orf149
hHC014190	MCM3APAS
hHC014191	PGLYRP3
hHC014192	C1orf142
hHC014193	RFFL
hHC014194	TMEM12
hHR014195	OR52M1
hHC014196	CYP2R1
hHC014197	C12orf45
hHC014198	CCR7
hHR014199	GPR139
hHC014200	MRPL10
hHC014201	KA21
hHC014202	C1orf162
hHR014203	OR6K6
hHR014204	CIB4
hHC014205	MGC29898
hHC014206	CAPSL
hHC014207	ADORA1
hHC014208	C7orf34
hHR014209	CPN2
hHR014210	OR1N1
hHC014211	BRI3BP
hHR014212	SMCR2
hHR014213	LOC145757
hHC014214	LYPD4
hHR014215	LOC147791
hHR014216	C1orf84
hHR014217	LOC149709
hHR014218	LOC150051
hHC014219	FLJ35801
hHC014220	FLJ32312
hHC014221	FAM82A
hHC014222	C3orf59
hHR014223	FLJ31715
hHR014224	MGC27345
hHR014225	TDH
hHR014226	LOC158435
hHC014227	RNF168
hHC014228	DHPS
hHC014229	DPYSL2
hHC014230	K5B
hHC014231	DAND5
hHC014232	IGSF4C
hHC014233	LOC200383
hHC014234	ZSCAN4
hHC014235	SLC10A4
hHC014236	ALAD
hHR014237	EWSR1
hHC014238	FCAR
hHR014239	LOC220980
hHC014240	GPR114
hHC014241	ZNF390
hHC014242	FGG
hHC014243	TFEC
hHC014244	FAIM2
hHC014245	FNBP1
hHC014246	KIAA0082
hHC014247	6-Sep
hHC014248	RTF1
hHC014249	FLT4
hHC014250	SNAPAP
hHC014251	CLEC5A
hHC014252	POLA2
hHC014253	NEIL2
hHR014254	LOC253314
hHR014255	OR2T6
hHC014256	MGC33212
hHC014257	GABRA6
hHC014258	GABRE
hHC014259	LRP10
hHR014260	UBXD7
hHC014261	RAB11FIP5
hHC014262	PYGO1
hHC014263	LDLRAP1
hHC014264	GMEB2
hHR014265	GAS8
hHC014266	FBXO10
hHC014267	GJB1
hHC014268	CACNG4
hHC014269	ZNF544
hHC014270	GPM6B
hHC014271	LOC283089
hHC014272	MORN3
hHR014273	TMED8
hHC014274	TMED8
hHR014275	LOC283688
hHR014276	LOC283861
hHC014277	LOC283932
hHR014278	DKFZp761P0212
hHC014279	FAM19A3
hHR014280	LOC284749
hHR014281	LOC285527
hHR014282	FLJ90723
hHC014283	C9orf150
hHC014284	GRK5
hHR014285	HSPC157
hHC014286	ANAPC4
hHR014287	IARS
hHR014288	LOC339583
hHR014289	LOC339666
hHR014290	LOC339803
hHC014291	LOC340073
hHC014292	ABCB5
hHR014293	LOC340512
hHC014294	IDH3A
hHC014295	IFNG
hHR014296	C6orf52
hHC014297	CCDC37
hHC014298	IL2RG
hHC014299	ISG20
hHC014300	KCNH1
hHR014301	C9orf119
hHR014302	SDC4P
hHR014303	MALAT1
hHR014304	IL31
hHR014305	C10orf115
hHR014306	LOC387705
hHR014307	LOC387710
hHR014308	RP11-223F20.1
hHR014309	LOC388276
hHR014310	LOC388477
hHR014311	LOC389073
hHR014312	LOC389345
hHR014313	LOC389663
hHR014314	OR10D4P
hHR014315	LOC390667
hHR014316	LOC391276
hHR014317	HELT
hHR014318	LOC392425
hHC014319	LCP1
hHC014320	RHOH
hHR014321	LOC400675
hHR014322	LOC401056
hHR014323	MGC57346
hHR014324	LOC402295
hHR014325	LOC402687
hHR014326	NBR1
hHC014327	SMAD1
hHC014328	ARRB2
hHC014329	MGAT1
hHC014330	MAP3K9
hHR014331	LOC440090
hHR014332	LOC440191
hHR014333	LOC440277
hHR014334	LOC440373
hHR014335	LOC440731
hHR014336	LOC441018
hHR014337	LOC441020
hHR014338	LOC441356
hHR014339	LOC441861
hHR014340	ODZ3
hHR014341	LOC442728
hHC014342	NBN
hHC014343	NCBP1
hHC014344	NINJ2
hHC014345	ATP2A1
hHC014346	OPRD1
hHC014347	P4HA1
hHC014348	TAS2R14
hHC014349	C6orf48
hHC014350	PCDH8
hHC014351	TMED7
hHC014352	CGI-115
hHR014353	VPS24
hHC014354	DNAJB11
hHC014355	PFKP
hHC014356	PHEX
hHC014357	SERPINB8
hHC014358	PLD1
hHC014359	ADAM22
hHC014360	GTPBP2
hHC014361	LEPROT
hHC014362	IMPAD1
hHC014363	SLC41A3
hHC014364	RNMTL1
hHC014365	KLHDC8A
hHC014366	FLJ11184
hHC014367	TBC1D2
hHC014368	PRKAB1
hHC014369	MLSTD1
hHC014370	EAF2
hHC014371	PCDHA10
hHC014372	PCDHA1
hHC014373	TEX11
hHC014374	NDNL2
hHC014375	IRGC
hHC014376	CABP5
hHC014377	AGPAT4
hHC014378	PSMB4
hHC014379	RGL3
hHC014380	KIAA1244
hHC014381	ABHD6
hHC014382	FAM40B
hHC014383	NLGN2
hHR014384	USP35
hHC014385	SIPA1L2
hHC014386	SYT13
hHC014387	RANBP10
hHC014388	KIAA1598
hHC014389	DENND1A
hHR014390	LOC57802
hHR014391	SLC4A5
hHC014392	SLC4A5
hHC014393	PVALB
hHC014394	SORT1
hHR014395	SAA2
hHC014396	SCN2A2
hHC014397	APBA2BP
hHC014398	FAM12B
hHC014399	ABCG5
hHC014400	FLJ12788
hHC014401	SPANXB1
hHC014402	SHMT2
hHC014403	WNK1
hHC014404	C16orf28
hHC014405	TMEM108
hHC014406	SOS2
hHC014407	SPINK1
hHC014408	SPINK2
hHC014409	TACR2
hHC014410	TCF7
hHC014411	TFF3
hHC014412	TGIF
hHC014413	TK2
hHR014414	C3orf51
hHC014415	TRIP6
hHR014416	UBE2V1
hHC014417	VPREB1
hHC014418	XPA
hHC014419	MPPED1
hHR014420	SLC30A2
hHR014421	SLC25A23
hHC014422	NOL9
hHC014423	VPS37B
hHC014424	SYNPO2L
hHC014425	C10orf81
hHC014426	PIGZ
hHC014427	SLC35F5
hHC014428	C20orf50
hHC014429	PDHX
hHC014430	CYB5B
hHC014431	C1orf21
hHC014432	CLPB
hHC014433	CAMK2B
hHC014434	NIPA2
hHC014435	ACOX2
hHC014436	ELOVL3
hHC014437	HIST1H2BN
hHC014438	CCDC70
hHC014439	UCK1
hHR014440	FAM107B
hHC014441	OR1G1
hHC014442	PIP5K1B
hHC014443	ARMC2
hHC014444	RNUXA
hHC014445	NUDT16L1
hHC014446	C3orf26
hHC014447	ZBED3
hHC014448	JPH4
hHC014449	MAP1LC3A
hHC014450	KIRREL3
hHR014451	OFD1
hHC014452	C6orf105
hHR014453	MGC16121
hHC014454	ATOH8
hHC014455	BCAS1
hHC014456	RGS9
hHC014457	IER3
hHC014458	EIF2S2
hHC014459	CCNA2
hHC014460	CACNA1I
hHC014461	TAF1B
hHC014462	SBP1
hHC014463	SEC11L3
hHR014464	RAXLX
hHC014465	RASL10B
hHC014466	NEXN
hHC014467	CXorf40A
hHC014468	UBE2L6
hHR014469	CCDC64
hHC014470	C9orf112
hHC014471	ZNF101
hHC014472	FOXQ1
hHC014473	SLC25A27
hHR014474	STX8
hHR014475	EEF1E1
hHC014476	CD47
hHR014477	RGS6
hHC014478	LPIN2
hHC014479	CD68
hHC014480	CD72
hHC014481	AQR
hHC014482	COL4A3BP
hHC014483	MPHOSPH6
hHC014484	GPA33
hHC014485	ABCA7
hHC014486	LRRN5
hHR014487	hfl-B5
hHC014488	CEBPA
hHC014489	IPO8
hHC014490	SSSCA1
hHR014491	TXNL2
hHC014492	AGPAT1
hHC014493	CCT4
hHC014494	CUGBP1
hHC014495	LBX1
hHC014496	GNA13
hHC014497	CYB561D2
hHC014498	PTP4A3
hHC014499	NISCH
hHC014500	MGC17330
hHR014501	SLC22A9
hHC014502	KIAA1913
hHC014503	LENG8
hHC014504	SLAMF6
hHC014505	CKM
hHC014506	TOP1MT
hHC014507	ART5
hHC014508	ZNF511
hHR014509	OR2AP1
hHC014510	FLJ25006
hHR014511	OR7G1
hHR014512	LOC126520
hHC014513	KLHDC7A
hHC014514	COL1A2
hHC014515	C20orf71
hHC014516	LOC129531
hHR014517	OR2AI1P
hHC014518	ADORA2B
hHR014519	OR13C8
hHC014520	TCEAL2
hHC014521	ZNF664
hHC014522	LOC149134
hHC014523	FAM112A
hHC014524	FLJ25084
hHC014525	LOC152195
hHC014526	LOC153328
hHC014527	FAM71B
hHC014528	HSPC268
hCN014529	.
hHR014530	FAM91A1
hHC014531	LOC158257
hHC014532	SLC5A12
hHC014533	FBXO39
hHC014534	ZNF579
hHC014535	ZNF114
hHC014536	FLJ90166
hHC014537	PSORS1C2
hHC014538	DSCR1
hHC014539	DUSP5
hHC014540	EMX2OS
hHC014541	ADCY4
hHR014542	UBR1
hHC014543	ELF2
hHC014544	SLC5A9
hHC014545	HTR3D
hHR014546	LOC201617
hHR014547	EPB41L1
hHC014548	ALDH1B1
hHC014549	MRPL21
hHC014550	LRRC51
hHR014551	C10orf111
hHC014552	C6orf89
hHR014553	LOC222070
hHC014554	SIAHBP1
hHC014555	ELL2
hHC014556	P2RX2
hHR014557	FOXC2
hHC014558	ENDOD1
hHC014559	FOXD2
hHR014560	JMJD3
hHC014561	KIF13B
hHR014562	ICOSLG
hHC014563	TENC1
hHC014564	KIAA0368
hHC014565	HEY1
hHC014566	RBM9
hHR014567	FXN
hHR014568	OR6C3
hHC014569	LOC254808
hHC014570	ANKRD31
hHR014571	OR4S1
hHR014572	SHC2
hHR014573	DGCR11
hHC014574	NGEF
hHC014575	C20orf26
hHR014576	OR7E24
hHC014577	VMD2L2
hHR014578	RNU64
hHC014579	GJA5
hHR014580	GPR81
hHC014581	GLI2
hHC014582	GOT1
hHC014583	ANG
hHC014584	ARMETL1
hHC014585	FLJ39639
hHR014586	LOC284242
hHC014587	ZNF547
hHR014588	MGC39821
hHR014589	ANKRD34
hHC014590	RSPO1
hHR014591	LOC284889
hHR014592	SEC14L4
hHR014593	CDH19
hHR014594	LOC285463
hHR014595	FLJ00290
hHR014596	ATP11C
hHC014597	TUSC5
hHC014598	MKNK2
hHR014599	CCDC56
hHC014600	CCDC56
hHC014601	BZW2
hHC014602	PRO0132
hHR014603	NXT1
hHC014604	TIMM22
hHC014605	HDC
hHC014606	ANXA7
hHC014607	HMGCL
hHC014608	APBA1
hHC014609	HPRT1
hHR014610	LOC338653
hHR014611	FLJ27523
hHR014612	CPLX4
hHC014613	LOC339344
hHR014614	LOC339875
hHC014615	LRRC16
hHR014616	LOC340268
hHR014617	OR8S1
hHC014618	IDUA
hHR014619	FCRL6
hHR014620	LOC345051
hHC014621	IFNAR1
hHC014622	IGFBP4
hHR014623	LOC350615
hHC014624	IL1RN
hHC014625	IL7
hHC014626	IL11RA
hHC014627	JUP
hHR014628	SLC16A12
hHC014629	SEC63D1
hHC014630	KCNJ13
hHC014631	KIF5B
hHC014632	KNS2
hHC014633	KRT8
hHC014634	FLJ42486
hHR014635	LOC388622
hHR014636	FMO6
hHR014637	LOC389118
hHR014638	FLJ27351
hHR014639	LOC389353
hHC014640	KTN1
hCN014641	.
hHR014642	LOC390003
hHR014643	OR51D1
hHR014644	OR5M9
hHR014645	LOC390801
hHR014646	OR6Y1
hHR014647	LOC391282
hHR014648	LOC392631
hHC014649	LIF
hHC014650	TTMB
hHR014651	LOC400055
hHR014652	LOC400092
hHR014653	LOC400411
hHR014654	LOC401026
hHR014655	LOC401057
hHR014656	LOC401312
hHC014657	LOX
hHC014658	ARL3
hHC014659	MARCKS
hHR014660	RP11-288G11.5
hHR014661	LOC440494
hHR014662	LOC440930
hHR014663	LOC441061
hHR014664	LOC441343
hHR014665	MAGEB17
hHR014666	LOC441493
hHR014667	LOC442374
hHC014668	MSH2
hHR014669	MTIF2
hHC014670	NDUFS2
hHC014671	NEO1
hHC014672	NFE2
hHC014673	CRNN
hHC014674	OR1D2
hHC014675	DUOX2
hHC014676	PALM
hHC014677	DHH
hHC014678	F11R
hHC014679	SIDT2
hHC014680	TBC1D7
hHC014681	DTL
hHR014682	ZNF12
hHR014683	RAPGEF6
hHC014684	C9orf78
hHR014685	PFDN2
hHC014686	PLD2
hHR014687	C21orf74
hHC014688	SSH1
hHC014689	FBXO42
hHC014690	POU1F1
hHC014691	TMCO1
hHR014692	SCAND2
hHC014693	ZRANB1
hHC014694	DYM
hHC014695	SLC6A15
hHC014696	VPS13D
hHC014697	ETNK2
hHC014698	FLJ10922
hHC014699	C14orf167
hHC014700	ELAC1
hHC014701	IARS2
hHR014702	FLJ10374
hHC014703	11-Sep
hHC014704	C16orf60
hHC014705	C19orf10
hHC014706	C11orf30
hHC014707	RARSL
hHC014708	PARP11
hHR014709	RGL3
hHC014710	FLJ20209
hHC014711	KIAA1160
hHR014712	TRMT5
hHC014713	KIAA1411
hHR014714	KIAA1559
hHC014715	KIAA1614
hHC014716	PTPN9
hHC014717	RAB3IL1
hHR014718	PLEKHA2
hHC014719	RING1
hHC014720	GPBP1L1
hHC014721	SCN5A
hHC014722	SFPQ
hHC014723	SFRS7
hHC014724	ZDHHC6
hHC014725	BNC1
hHC014726	CYP3A43
hHC014727	PLEKHG2
hHC014728	ST8SIA1
hHC014729	ZNF643
hHC014730	ZNF649
hHC014731	SLCO1A2
hHC014732	SMARCD2
hHC014733	SRC
hHC014734	SSR2
hHC014735	SSTR2
hHC014736	TACR3
hHC014737	PPP1R11
hHC014738	THBS3
hHR014739	ACTG1
hHC014740	UMPS
hHC014741	TRPV1
hHC014742	LGP2
hHR014743	SRD5A2L
hHC014744	EFCAB1
hHC014745	FLJ21125
hHC014746	C14orf159
hHC014747	C14orf45
hHC014748	BXDC5
hHC014749	MYOHD1
hHC014750	OPA3
hHC014751	GRPEL1
hHC014752	FLAD1
hHR014753	OR8J3
hHC014754	MED25
hHC014755	C20orf55
hHC014756	TAF3
hHC014757	C15orf48
hHC014758	FBN3
hHC014759	TTBK1
hHC014760	RNASE7
hHC014761	TRIM55
hHC014762	RAE1
hHR014763	MUM1
hHR014764	MGC2848
hHC014765	NIPSNAP1
hHR014766	ATCAY
hHC014767	MICAL-L1
hHR014768	KIAA1751
hHC014769	B3GALT4
hHR014770	KSR1
hHC014771	ZNF259
hHC014772	TSGA2
hHC014773	SIGLEC10
hHC014774	UBE3B
hHC014775	RP1-112K5.2
hHC014776	EIF1AY
hHC014777	NALP12
hHC014778	TIMD4
hHC014779	TMEM88
hHR014780	TBRG4
hHC014781	GTF3C4
hHC014782	HSPC105
hHC014783	SLC22A8
hHR014784	CXorf10
hHC014785	LENG9
hHC014786	RGS6
hHC014787	MTFR1
hHC014788	SAFB2
hHC014789	KIAA0256
hHC014790	TBC1D5
hHC014791	CDC2
hHC014792	FCHSD2
hHC014793	RCE1
hHC014794	SLC17A4
hHC014795	SLC25A13
hHC014796	MPHOSPH9
hHR014797	INADL
hHC014798	INADL
hHC014799	SEMA3A
hHC014800	CDR1
hHC014801	CARD4
hHC014802	SLC9A6
hHC014803	RNASEH2A
hHC014804	EBP
hHC014805	RRH
hHC014806	SMR3B
hHR014807	SUGT1
hHC014808	PRDM4
hHC014809	GALNT5
hHC014810	PDCD10
hHC014811	HCP1
hHC014812	CIDEA
hHC014813	ZNF641
hHC014814	LOC124751
hHR014815	AFMID
hHC014816	PLK3
hHR014817	TMCO2
hHR014818	OR6N1
hHC014819	C22orf25
hHC014820	TMEM18
hHR014821	NUDT16
hHC014822	C3orf31
hHR014823	LOC132969
hHR014824	OR9A2
hHC014825	DEFB129
hHC014826	CSF1R
hHC014827	LAYN
hHC014828	SPATA8
hHR014829	LOC146177
hHC014830	KCTD19
hHC014831	CD300LG
hHC014832	ZNF563
hHC014833	GLIS1
hHC014834	CTLA4
hHC014835	C1orf84
hHC014836	PRNT
hHR014837	SMYD1
hHC014838	SGOL1
hHC014839	LOC152024
hHC014840	IGSF11
hHC014841	ANKRD46
hHC014842	RIBC1
hHC014843	FLJ36445
hHR014844	RP11-218C14.6
hHR014845	FAM48B1
hHC014846	DSPP
hHC014847	C1orf86
hHR014848	FLJ23865
hHC014849	FLJ23865
hHC014850	CMYA5
hHC014851	EPO
hHC014852	EXTL1
hHR014853	TIGD3
hHC014854	GPC2
hHC014855	MMD2
hHR014856	DKFZp586I1420
hHC014857	Ells1
hHC014858	RHOBTB3
hHC014859	KIAA0831
hHC014860	SAPS1
hHC014861	NULP1
hHC014862	CEP152
hHC014863	ABCF1
hHR014864	MAPKBP1
hHR014865	ENDOD1
hHR014866	SETX
hHC014867	PLXND1
hHR014868	MESDC2
hHC014869	KIAA0556
hHR014870	FBXO46
hHC014871	LRRC6
hHR014872	FLJ13773
hHR014873	LOC253584
hHC014874	TMCO4
hHR014875	LOC255187
hHC014876	GABRA3
hHR014877	CCRN4L
hHC014878	SYF2
hHC014879	KIAA1429
hHC014880	APPL
hHC014881	FBXO9
hHC014882	FGF20
hHR014883	EIF2C1
hHC014884	AMFR
hHR014885	RNU66
hHR014886	RNU19
hHR014887	C11orf31
hHR014888	LOC283403
hHC014889	NUDT7
hHC014890	CCDC57
hHC014891	LOC285148
hHC014892	FBXW12
hHC014893	LOC285286
hHR014894	RNF180
hHC014895	RNF180
hHC014896	GPR39
hHR014897	C9orf73
hHR014898	PRO0628
hHR014899	DDEF1IT1
hHC014900	CHMP4A
hHC014901	PHPT1
hHC014902	TAGLN3
hHC014903	GTF2B
hHC014904	HIG2
hHC014905	GZMH
hHR014906	HEXA
hHC014907	HLA-DQA1
hHR014908	HMGCS1
hHC014909	KCNK18
hHC014910	B4GALNT4
hHR014911	LOC338825
hHR014912	LRRN6D
hHC014913	ANKRD45
hHR014914	MGC35030
hHR014915	LOC339778
hHR014916	LIPL3
hHR014917	LOC341112
hHR014918	SLFN5
hHR014919	OR10R2
hHC014920	IFNA21
hHR014921	IFNAP22
hHC014922	BRCTD1
hHR014923	LOC346545
hHR014924	C11orf34
hHC014925	ZNF445
hHR014926	INCENP
hHC014927	ITGB2
hHC014928	JUN
hHC014929	KCNA6
hHC014930	KRT1B
hHC014931	HDDC3
hHC014932	LOC374768
hHC014933	PFN4
hHC014934	KCNJ12
hHC014935	KRT6A
hHR014936	LOC388002
hHR014937	LOC388351
hHR014938	LOC388389
hHR014939	LOC388738
hHR014940	LOC389081
hHR014941	LOC389396
hHR014942	LOC389398
hHR014943	LOC389441
hHR014944	OR52E6
hHR014945	LOC390282
hHR014946	LOC391356
hHR014947	LOC392843
hHR014948	LOC399969
hHR014949	LOC400890
hHR014950	LOC401101
hHR014951	LOC401621
hHR014952	LOC401859
hHR014953	LOC402066
hHC014954	MLLT7
hHC014955	MPV17
hHR014956	MGC24125
hHR014957	LOC439991
hHR014958	LOC440033
hHR014959	LOC440276
hHR014960	RAB43P
hHR014961	LOC440427
hHR014962	LOC440447
hHR014963	LOC440936
hHR014964	LOC441042
hHR014965	LOC441312
hHR014966	LOC441566
hHR014967	LOC441708
hHR014968	LOC441815
hHR014969	LOC441930
hHR014970	LOC442040
hHR014971	LOC442286
hHR014972	LOC442434
hHC014973	MSMB
hHC014974	ATBF1
hHR014975	ACR
hHC014976	DDR2
hHC014977	ATP2B4
hHC014978	DEF6
hHR014979	REM2
hHC014980	KCNK9
hHC014981	ETV7
hHC014982	VPS24
hHC014983	GHRL
hHC014984	PNOC
hHC014985	FGFRL1
hHR014986	C21orf39
hHC014987	BIRC4BP
hHC014988	CNNM2
hHC014989	MRPL16
hHC014990	C2orf18
hHC014991	C6orf96
hHC014992	C22orf8
hHR014993	C14orf119
hHC014994	RIF1
hHC014995	DCUN1D2
hHR014996	ZNF654
hHC014997	FLJ11151
hHC014998	HSA277841
hHR014999	PRO1483
hHC015000	SVOP
hHR015001	DKFZp762P2111
hHC015002	PLXNA3
hHC015003	PRIM1
hHC015004	STAB2
hHC015005	DDEFL1
hHC015006	TMEM111
hHC015007	C20orf24
hHC015008	PCDHAC1
hHC015009	TXNDC13
hHC015010	ZC3HAV1
hHC015011	PSMC4
hHC015012	C6orf149
hHR015013	PSPH
hHC015014	RHOJ
hHC015015	S100A14
hHC015016	RP11-119E20.1
hHR015017	SH3PXD2B
hHR015018	KIAA1543
hHC015019	RAB40C
hHC015020	JAM2
hHC015021	PROK2
hHR015022	RNU15A
hHR015023	RSU1
hHC015024	FAM38B
hHC015025	SEC13L1
hHR015026	ZFYVE20
hHR015027	SETMAR
hHC015028	SLC11A1
hHC015029	SUPT5H
hHC015030	TAP1
hHC015031	TEC
hHC015032	TEP1
hHC015033	TFAM
hHR015034	TNXB
hHC015035	UBE2L3
hHR015036	C11orf3
hHC015037	ZNHIT2
hHR015038	MGC5242
hHR015039	C7orf24
hHC015040	SPATA5L1
hHC015041	C1orf50
hHR015042	NARG2
hHC015043	FLJ21901
hHC015044	FLJ22222
hHC015045	C1orf115
hHR015046	CLMN
hHC015047	FLJ22671
hHC015048	RP4-692D3.1
hHR015049	FLJ21272
hHC015050	NARG1
hHC015051	GKAP1
hHC015052	SP6
hHC015053	KCNIP4
hHC015054	KIAA1706
hHC015055	KIAA1715
hHC015056	MGC10471
hHC015057	ITM2C
hHC015058	OR12D3
hHR015059	SMC1L1
hHR015060	HIST1H3G
hHC015061	TMTC1
hHC015062	LRRIQ1
hHR015063	C3orf42
hHR015064	PPP1R9B
hHR015065	MGC4771
hHC015066	SLC35B4
hHC015067	PRSS12
hHC015068	MGC14436
hHC015069	HAT1
hHR015070	KRTAP16-1
hHC015071	KIAA1754
hHC015072	TNKS1BP1
hHC015073	RUVBL1
hHC015074	NPFF
hHC015075	FCGBP
hHC015076	PER2
hHC015077	C10orf7
hHC015078	USP13
hHC015079	LMLN
hHR015080	FLJ20021
hHR015081	LOC90342
hHC015082	TAAR5
hHC015083	LOC90580
hHC015084	DKFZp761B107
hHC015085	SEC22L3
hHC015086	COX7A2L
hHC015087	MFHAS1
hHC015088	ABCG2
hHC015089	CD36
hHR015090	GOSR1
hHC015091	TMEM63A
hHC015092	ARHGEF11
hHC015093	PLEKHM1
hHC015094	ZNF518
hHR015095	TRIM66
hHR015096	KIAA0329
hHC015097	SRA1
hHC015098	BET1
hHC015099	DSCR3
hHC015100	NMUR1
hHC015101	SPTLC1
hHR015102	ERN2
hHC015103	POLR3C
hHC015104	KLF1
hHC015105	ARPP-21
hHC015106	CHAT
hHC015107	HYPE
hHC015108	RASSF8
hHC015109	C1orf85
hHR015110	ZNF257
hHC015111	RNF157
hHC015112	FBXO32
hHC015113	ATG4A
hHC015114	MAS1L
hHC015115	C10orf89
hHC015116	COMTD1
hHC015117	GSTO2
hHC015118	C14orf148
hHC015119	OSTbeta
hHC015120	FLJ32310
hHC015121	B4GALNT2
hHC015122	ADH1B
hHC015123	TBC1D16
hHC015124	TMEM125
hHC015125	IQGAP3
hHR015126	C20orf107
hHC015127	ALS2CR16
hHR015128	OR9A4
hHC015129	AHSA2
hHC015130	EVC2
hHC015131	LETM2
hHC015132	MAGEC3
hHR015133	FRMPD2
hHC015134	FLJ32894
hHC015135	SERPINA12
hHR015136	LOC145780
hHC015137	MESP2
hHC015138	ZNF417
hHC015139	SIX5
hHR015140	MGC35023
hHC015141	C21orf128
hHC015142	XKR3
hHR015143	LOC150371
hHR015144	FLJ30594
hHR015145	DKFZp434H1419
hHR015146	LOC151760
hHC015147	URB
hHC015148	FLJ90709
hHC015149	ZMAT2
hHR015150	LOC154323
hHC015151	CYP2E1
hHC015152	CYP11B2
hHC015153	CYP21A2
hHC015154	TMEM92
hHC015155	C20orf75
